,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
6582,0.0,0.7271287128712871,1813.8536592134533,0.0,0.0,0.0,9.85,11.35,9.85
6583,0.0,0.7927128712871288,1948.002579645485,0.0,0.0,0.0,9.94,11.81,9.94
6584,0.046,0.8360198019801979,1982.5090938606609,0.0,0.0,0.0,10.04,12.26,10.04
6585,0.2,0.8590990099009901,1942.445350764389,0.0,0.0,0.0,10.03,12.63,10.03
6586,0.237,0.8828514851485147,1929.133849025951,0.0,0.0,0.0,10.02,13.01,10.02
6587,0.304,0.9077623762376238,1895.7904757393765,0.0,0.0,0.0,10.0,13.38,10.0
6588,0.329,0.8922772277227723,1907.5511229063459,0.0,0.0,0.0,10.0,13.15,10.0
6589,0.341,0.8771881188118811,1895.0150484536418,0.0,0.0,0.0,9.99,12.92,9.99
6590,0.288,0.8628415841584157,1895.919713620332,0.0,0.0,0.0,9.98,12.69,9.98
6591,0.231,0.8615940594059405,1928.7461353830834,0.0,0.0,0.0,9.73,12.67,9.73
6592,0.216,0.8603465346534652,1969.1975921222222,0.0,0.0,0.0,9.49,12.65,9.49
6593,0.083,0.8590990099009901,1934.3033642641792,0.0,0.0,0.0,9.24,12.63,9.24
6594,0.003,0.8459999999999999,1964.5450284078163,0.0,0.0,0.0,9.19,12.42,9.19
6595,0.0,0.83290099009901,1919.8287215971393,0.0,0.0,0.0,9.14,12.21,9.14
6596,0.0,0.8198019801980198,1805.711672713243,0.0,0.0,0.0,9.1,12.0,9.1
6597,0.0,0.7784554455445545,1671.433514400256,0.0,0.0,0.0,9.2,11.71,9.2
6598,0.0,0.7356831683168317,1566.4923550642156,0.0,0.0,0.0,9.3,11.41,9.3
6599,0.0,0.6943366336633663,1457.9325350614156,0.0,0.0,0.0,9.41,11.12,9.41
6600,0.0,0.6179603960396038,1389.5656960358426,0.0,0.0,0.0,9.29,10.59,9.29
6601,0.0,0.5413465346534654,1359.582507654117,0.0,0.0,0.0,9.17,10.06,9.17
6602,0.0,0.4647326732673266,1343.8154861775195,0.0,0.0,0.0,9.06,9.53,9.06
6603,0.0,0.36573267326732684,1352.8621378444197,0.0,0.0,0.0,9.16,8.81,9.16
6604,0.0,0.28090099009900993,1407.2712857267754,0.0,0.0,0.0,9.27,8.09,9.27
6605,0.0,0.21041584158415844,1573.471200635824,0.0,0.0,0.0,9.37,7.37,9.37
6606,0.0,0.17126732673267328,1814.7583243801434,0.0,0.0,0.0,9.59,6.94,9.59
6607,0.0,0.1427425742574257,1917.243963978025,0.0,0.0,0.0,9.8,6.51,9.8
6608,0.015,0.11421782178217822,1942.057637121522,0.0,0.0,0.0,10.02,6.08,10.02
6609,0.071,0.12615841584158413,1907.4218850253908,0.0,0.0,0.0,10.18,6.26,10.18
6610,0.127,0.1380990099009901,1900.5722773347381,0.0,0.0,0.0,10.34,6.44,10.34
6611,0.204,0.15003960396039603,1862.059388809935,0.0,0.0,0.0,10.49,6.62,10.49
6612,0.223,0.33981188118811884,1863.0932918575807,0.0,0.0,0.0,10.17,8.59,10.17
6613,0.137,0.6150693069306931,1852.3665477382563,0.0,0.0,0.0,9.85,10.57,9.85
6614,0.223,0.8534851485148514,1861.0254857622892,0.0,0.0,0.0,9.53,12.54,9.53
6615,0.258,0.9414257425742576,1868.3920449767654,0.0,0.0,0.0,9.39,13.88,9.39
6616,0.154,0.9788910891089109,1919.3117700733164,0.0,0.0,0.0,9.26,15.21,9.26
6617,0.074,0.9878712871287129,1894.8858105726863,0.0,0.0,0.0,9.12,16.55,9.12
6618,0.001,0.9893564356435643,1953.042857002758,0.0,0.0,0.0,9.01,16.85,9.01
6619,0.0,0.9900990099009901,1919.6994837161835,0.0,0.0,0.0,8.9,17.14,8.9
6620,0.0,0.9900990099009901,1809.0718576180918,0.0,0.0,0.0,8.8,17.43,8.8
6621,0.0,0.9900990099009901,1666.393237042983,0.0,0.0,0.0,8.65,17.26,8.65
6622,0.0,0.9900990099009901,1559.5135094926072,0.0,0.0,0.0,8.5,17.09,8.5
6623,0.0,0.9897029702970297,1446.9473151801794,0.0,0.0,0.0,8.35,16.92,8.35
6624,0.0,0.9895049504950495,1375.220291249758,0.0,0.0,0.0,8.21,16.88,8.21
6625,0.0,0.9892574257425742,1344.590913463254,0.0,0.0,0.0,8.07,16.83,8.07
6626,0.0,0.989059405940594,1334.8980723915752,0.0,0.0,0.0,7.93,16.79,7.93
6627,0.0,0.9896534653465346,1343.5570104156081,0.0,0.0,0.0,7.96,16.91,7.96
6628,0.0,0.9900990099009901,1401.1971053218567,0.0,0.0,0.0,8.0,17.03,8.0
6629,0.0,0.9900990099009901,1559.3842716116515,0.0,0.0,0.0,8.03,17.16,8.03
6630,0.0,0.9889108910891089,1803.7731044989075,0.0,0.0,0.0,7.9,16.76,7.9
6631,0.0,0.9869306930693069,1926.807567168748,0.0,0.0,0.0,7.77,16.36,7.77
6632,0.016,0.9848316831683168,1970.360733050824,0.0,0.0,0.0,7.64,15.96,7.64
6633,0.055,0.9822178217821782,1959.763226812455,0.0,0.0,0.0,7.46,15.63,7.46
6634,0.186,0.9796039603960396,1940.765258311965,0.0,0.0,0.0,7.28,15.3,7.28
6635,0.203,0.9763960396039604,1893.3349560012182,0.0,0.0,0.0,7.1,14.97,7.1
6636,0.365,0.9553267326732674,1912.9791139064864,0.0,0.0,0.0,7.19,14.21,7.19
6637,0.489,0.9124752475247524,1931.718606645065,0.0,0.0,0.0,7.27,13.45,7.27
6638,0.367,0.8628415841584157,1938.9559279785851,0.0,0.0,0.0,7.35,12.69,7.35
6639,0.279,0.822920792079208,1948.519531169308,0.0,0.0,0.0,7.49,12.05,7.49
6640,0.271,0.7356831683168317,1975.9179619319193,0.0,0.0,0.0,7.62,11.41,7.62
6641,0.117,0.643980198019802,1924.6105231925008,0.0,0.0,0.0,7.76,10.77,7.76
6642,0.0,0.5572475247524752,1960.5386540981897,0.0,0.0,0.0,8.03,10.17,8.03
6643,0.0,0.47196039603960394,1910.1358805254604,0.0,0.0,0.0,8.3,9.58,8.3
6644,0.0,0.3857623762376238,1805.8409105941987,0.0,0.0,0.0,8.57,8.98,8.57
6645,0.0,0.48352475247524745,1669.49494618592,0.0,0.0,0.0,8.58,9.66,8.58
6646,0.0,0.5832673267326732,1569.8525399690643,0.0,0.0,0.0,8.59,10.35,8.59
6647,0.0,0.6815049504950494,1474.3457459427914,0.0,0.0,0.0,8.6,11.03,8.6
6648,0.0,0.7884356435643564,1395.1229249169382,0.0,0.0,0.0,8.27,11.78,8.27
6649,0.0,0.8528613861386137,1364.881260773301,0.0,0.0,0.0,7.95,12.53,7.95
6650,0.0,0.9010297029702969,1357.9024152016923,0.0,0.0,0.0,7.63,13.28,7.63
6651,0.0,0.9212277227722773,1369.1461108448395,0.0,0.0,0.0,7.73,13.58,7.73
6652,0.0,0.9407524752475247,1431.8264831083611,0.0,0.0,0.0,7.82,13.87,7.82
6653,0.0,0.9542178217821783,1596.8632570888087,0.0,0.0,0.0,7.92,14.17,7.92
6654,0.0,0.9792079207920792,1840.0889490474638,0.0,0.0,0.0,8.19,15.25,8.19
6655,0.0,0.9868316831683168,1988.9709879084464,0.0,0.0,0.0,8.45,16.34,8.45
6656,0.018,0.9900990099009901,2024.1236915284007,0.0,0.0,0.0,8.72,17.42,8.72
6657,0.09,0.9769504950495049,2017.9202732425267,0.0,0.0,0.0,8.84,14.99,8.84
6658,0.171,0.8547326732673267,1983.801472670218,0.0,0.0,0.0,8.96,12.56,8.96
6659,0.28,0.5500198019801978,1922.5427170972098,0.0,0.0,0.0,9.07,10.12,9.07
